Username,Stars,Time,RawTime,Text,Images
YAO YAO,5,2025-11-19,6 個月前,"這家店主打熟成紅茶，茶香濃郁，口感圓潤，完全不輸給其他手搖飲料店。

我特別推薦他們的「熟成紅茶」和「胭脂紅茶」。熟成紅茶的茶香濃郁，帶有微妙的果香，口感圓潤，讓人一口接一口。胭脂紅茶則是加入了蜜桃果香調的紅茶，香氣撲鼻，甜而不膩，喝起來非常清爽。

店內的裝潢簡約時尚，空間雖不大，但乾淨舒適，適合與朋友小聚。服務人員態度親切，點餐過程順暢。

總體而言，可不可熟成紅茶台北公館店提供高品質的茶飲，無論是茶香、口感還是服務，都讓人滿意。如果你是茶飲愛好者，這家店絕對值得一試！",https://lh3.googleusercontent.com/grass-cs/ANxoTn3dTodPPk-38xTH0yopWa0-3Vw0JE4AcGxLXWWx2FeWQrmLKQwXefM29Ornf27GYp1-yMTG9mfKYi0oTW98d8OIYVsQuHQA5xLBwDkfHl2viMrke24jEGWotDX_nL7MASTqwzPUTRmoY37w=w600-h450-p-k-no
Tashina Cho,1,2025-08-19,9 個月前,買了兩杯，一杯微糖一杯無糖，喝起來都跟有一點點甜的水一樣，完全沒穀也沒冬瓜味，超難喝！別家分店就不會這樣，太扯,https://lh3.googleusercontent.com/grass-cs/ANxoTn3c3CNRvuJiO7u8znnw0lLog6qFd9PT1W-e4OfKSfprHFZSY_wVrPyWvTMk127_W7lYROBGwDzSe-e6aUTtHUZniIHXO8wUHaGPkYzkgUlw5rBfq3L38dHgnzJFtfNnOFkHjAqwNgwNmkE7=w600-h450-p-k-no
李崧帆,4,2025-09-19,8 個月前,"第一次喝可不可，好喜歡喝胭脂奶茶。居然有水蜜桃的味道~~~~

接待的店員蠻隨性的！也不曉得，該說好還是不好？

如果以後沒客人時，可以多介紹產品，會更棒

整體而言，下次還會想購買",https://lh3.googleusercontent.com/grass-cs/ANxoTn1uHo5UiA_NByO-eQTLJ76i1r-7bvdzhRTeLGC52itxBpOrr5VjlL_CfIAZRH-FpDrTrgQCp-buaq-OLZwJKKMTllzpJWf5jjV_6ovqqcLcR0RDnNm7U6CYjiIEQAtj6UkWDQNS2cV0hw=w600-h450-p-k-no
花花,1,2026-01-19,4 個月前,"下午5:20詢問店員貴店焙茶品項是否還有在販售？店員回應態度極差、指著櫃檯說：那邊不是就有寫售完了？
不好意思(^^;; 你所謂有寫是一張大大售完的紙貼蓋住底下的文宣，誰知道到底是哪個品項售完了？",
BH,2,2026-01-19,4 個月前,"女店員講話黏音含糊，聽不懂她在講啥，客氣問她說什麼，態度不耐煩，沒人有必要忍受這種情緒，簡單點個飲料情緒一堆。
說話一次講清楚也不會想問妳第二遍，影響別人一整天心情，建議這種性格改作幕後工作。",
Orli,1,2026-01-19,4 個月前,跨年夜買的熟成歐蕾，請問是加了店員的眼淚跟外面的雨水嗎 怎麼那麼稀🥲從沒喝過這樣的可不可，太難過了… …,
Daridiridara Du,5,2023-05-19,3 年前,"朋友從南部來玩，推薦他們喝看看
熟成冷露，喝了愛上
還是喜歡無糖去冰，本身帶有冬瓜甜就不覺得澀位，而且價位也不貴，超級符合我們小資族😂

再附近逛完，後來又回家再買第二杯😁
這次也多點一杯熟成歐蕾
兩杯口感不同，各有特色
有興趣的人真的可以買來喝喝看👍
聽朋友說，南部要買有些地遠還不見得有
還是都市幸福方便。","https://lh3.googleusercontent.com/grass-cs/ANxoTn1UgEUZ10lcYHaZoDnnu7lOl_Bj4JNthBWEMr4Q3rxunt-bcUlFal_ouDxsxMy0gwd2IBkqU2bAFWDTSbrhOyR7rP00kiG5xUqiwlOqd2Ika0BCVXw0vmmctpWZ8LuhDIOCiE2v=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3ZaOJrEoOKAF3g_j4ucaEmtvCDrh_VYW9g-V5ZfsQuGleR5E7hQ8hCPQvsUUR2NkeO7REoYBIuN50-Nkc5JJyePCB4mOPUdR1qUikattSumvFCBdGYNo0LLwyhXB3fY5T93cT8VQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn23I2WWLnSH7TyaeJizKEZdbkyxxqvtNPXDkWRlkFtRmtVk6p05S5EJnme2Np5Ooal_pewShyXipRpUFj-OP0oE3JrHDoDEv7_SdFS_xpX6g2uoqbqQ1jz2FfjY8lYXdw8m-Fo=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn24KzR5HC28ejA8gFRE4gKUaC-XSdf52iKOcrOVB-R-CMgZXUAZhwUESwjy3ZMZywkxfo1d63WoG88JSHmwh9hTuXLzzyWubqWHE9hTQdVqm9XqcVPW8TqJCohp2YU3v08-vsTUTA=w300-h225-p-k-no"
CHUN MEI TSAI (jennifer),4,2024-05-19,2 年前,路過看到有主打的鳳梨波登茶就想喝喝看，是不錯喝，但喝到越下面，鳳梨的渣有點粗有點會摩擦舌頭。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2iK-M48K6m9XkDmTKSIteUSnX3MRIBMHHonaWQvBURLKQNss0ZnpyDMO7cRh5HTv4SScfB-5rhG-KjtNTm6pC9TEE7i2RQMz40l-sDcpIw8PaxknJ6zAH-Y0rI-2jvmVSN49eeNw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2HQzlrN04gfo0vEo_mNhrYzzjY1uYwyqfQSJuu_D5Z0FVPWrCDCHHa0B8XA4ZUOHOCXrZv6-a7cuRdftozmA9chDqJcJW-xwpKRa3_Qv8TJPAds1ttWXQF0IpMTFsxkUula4R2=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn371tv2Ges3kbTcif9FM9dYaScyRXT2ubayWW9U_E0g7UW9P3DqOTVzQ_Zs9isf0OvsZP4pQrJs-3iZIc_79uRfR6LWdLw9lReeaibZzgycqYP3-zTIB-LmtyI0b0fMehjpAPWsbQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0pcsTyEqPaJzv6fld9MAyi1DBxrt7amXn18rYJwVga74gBVJ7z7a2xJipM5IOrlEPOOWq2gmXxRrAIZRtBLf_q9K7jJfkfF5JyRGd1q-wUXYYZaMrhXZ-cnwsxn19VxPQqKwc=w300-h225-p-k-no"
Rita Lee (阿釘),3,2025-12-19,5 個月前,買了2杯飲料感覺都很淡，水好像很多，目前喝起來最不ok的一家,
林楷淳,1,2026-01-19,4 個月前,"熟成紅茶還能做成胭脂紅茶
店員用手機是無所謂 站前台就要有前台的警覺心 叫了還一臉不耐煩 內場還一臉看戲 真的不太行",
阿諺,1,2025-10-19,7 個月前,"下訂單買飲料外送人員送來的時候
完全跟訂單的內容不符合店家也不處理
全部推給外送人員系統還要求我要先付費
才能下訂單，原來現在就是這樣開店的",
Sophie Su,5,2025-10-19,7 個月前,訓練小孩去幫我買紅茶，飲料店女性店員（應該是大學生的小姐姐）在兒子還從櫃檯特別探出頭後來問我有買對嗎。好溫柔，謝謝您的貼心。,https://lh3.googleusercontent.com/grass-cs/ANxoTn3TazYVj9qp3P79cEbYE7XYeEZpUtOgB3VtPrKoRQm-nGqTY_7U7-tUvFa8zhiTVEZ1RuBo1_3lso_q0AuXSBTrP5Tyw23QrwvzAj0Pqol98ABcm0Ma9iLkGBvWP-km9LtK6obrVhJ0D08=w600-h450-p-k-no
無顯示,1,2025-11-19,6 個月前,菸知紅茶把我做成菸知多多，多收錢就算了，喝起來跟水一樣，超誇張！！,
汪豬豬,4,2024-05-19,2 年前,可不可的茶算蠻順口的，個人覺得應該可以排到前三名；不過這家店的店員感覺脾氣有點兇🥺,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3d-G4NddK7WeW57Sz9ulcoT_Em_UzeCH90pjfClbJVsmjqJGalnOn9d3F5ecrLtbU8EbCbY7HYSiU6GH4nmX_EGu3rZZOW31EZuGk6lp_QlQ-fBwSYwMslJabx09RiqG8t4Gk=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0vPlgQqZsF3_Z5KE2MAyoRw2oWLt4hb8LJ_8ZuNGykC41o91RpCWNyX71aQpFc4OiT_iqdvh2EMWClLVSOURK7_Vcyn0Gr6S4Bn7OrIN9l_GDiiZF_IbWqGCCzrrMfVuZmzZWi4Q=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0J_D_vCtl364mgcM6S3qQRo62axISGTw6OqrHm0LyypP2Y6qhawInXQypLeaPO0aYHIydflWK2qizwyJ8e04I_wTAXreWasHas9Db_Ll2q1jtKSA4tK9p0o5CIdpv-zKUzh2x2=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn191W-OdrXLWtPuW0NCDguyc2M7RPMamvkQXljQWkj2Gc0XgYE4QxSQZT1mriwTCmM8g50G3W68LgXx1lABUyGqZfsl6W05ANZ7xwPAmTD76FIWYKndCZ-I36DaV2wr0F6Bk4wnbw=w300-h225-p-k-no"
吳阿義,1,2026-03-19,2 個月前,"店員服務差
弄錯了要你吞
不會在再去光顧
換一家買吧",
汪簽署,5,2025-05-19,1 年前,身為飲料大師的我買過那麼多家飲料店公館店真的是服務態度很好店長真的很漂亮 飲料品質穩定不澀如果能給10顆心，我絕對不會只給五顆心👍👍👍👍👍👍👍👍👍👍,https://lh3.googleusercontent.com/grass-cs/ANxoTn2rbuBeHLMx1hRzAsSxksaoxCjfLO6TDmVLlc6i6Ae11Qe_2uro5yle6s6MsMeDK6JmTWqan1e3VydIBQrLEFYIFkBXzwzWH-BFES2_lVhJZAs7sbJzf30K46nuchaFvcl0sNs=w600-h450-p-k-no
YA FANG LU,5,2024-05-19,2 年前,"公館的飲料店真的很多
現在才發現可不可也可以加入會員了!","https://lh3.googleusercontent.com/grass-cs/ANxoTn2wSjixiIPZUvjTkxsWCzCFs0Lmc0CYjTADkDXp6Uj4Ve6a9y-RN1tXAeLxEbhxwPltXKfXnIJADhsLSTFR9icbvcOHi9ujX8_OIXh9hS954OFQjRNHq9l0cGu02Oe7TvpWWR1rcA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0wFCysPUodeSF35zcD46YxAtSzKGpmsCQVbOCjOH04xOBMEyyDkvNjFKtS5CzerkRrT0fSXP3q1bPwR_38tFZ7vAqEYfi-Pa-bYW5nMKY2CvbKtj_rilXyYMw3PQQxVmGdHNZt=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2-oByhScUxpdbTK-l41oEpeMt1n7IYdRpuPSQwmVb-hVrCl3GRAeX0YPJHLj03bwnM6PS5eXWfdSpLhhLHL4bQF1tSl7l3Xeb1mZVM8J-JLPWirUlIZpmfC-98Wf65bGqBsOpbcw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0rsfCQy1BIn77DzyN7GsKNZJnZVPGY8kSrVz6JU07z3GhtzYLUgpDu1bi_hwONBP6YiaHgqTWAjiSNUnJCpIEewObfoMharVyOM7Is0l2suV-T797QStrj2WvuiZzmJu1U9W25=w300-h225-p-k-no"
Peggy Lin,1,2025-09-19,8 個月前,我懷疑這間是冒牌的可不可…因為茶喝起來很澀 很～難 ～喝..～不知道是煮太久還是放太久😵‍💫味道跟其他間完全不一樣 …,
Ming Chow,4,2020-05-19,上次編輯：6 年前,"20202/2/2

熟成紅茶(大)(加白玉珍珠) NTD 45元

假日人潮比較多，但店員動作蠻快的，不用等很久，原本怕茶味較濃會稍微苦澀所以點半糖，結果半糖有點太甜，朋友點微糖沒加珍珠也說很甜，看來不是珍珠的問題，不過整體喝起來珍珠口感軟硬適中、茶味剛好不苦澀，就算偏甜也算好喝。
一杯大杯的珍珠紅茶在台北這樣的價錢、這樣的品質很合理，分店很多想買也很方便，還會想回購。","https://lh3.googleusercontent.com/grass-cs/ANxoTn3aRvwG6sAZgIVAAzipka2RdC2Sk6BFiIOsGpZVCsmTyCtyYPUpRnau6wjNTiMy0cZp5gT5BZshvrN7dZMwUS8pwQrKbZoQZ6S43kTPZWOUvcYDm30KJ9fcuXzSKK5fwh0d24aUww=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1pt7CoLLcthWi3V8DEhHsavAxkXV9DN7jTU50RKh8AsUivPOlVA6ENrX4EmcPJm39Nb6cDODggEoCu_I-AjMvGAeXepGuq5-7Q_7GLHHz1SxhRQF4TerYNk_Gynw_bHEHXXzk=w300-h450-p-k-no"
Michelle Shen,1,2023-05-19,3 年前,晚上八點多買了有珍珠的飲料，在買完一小時內開始喝，裡面的珍珠居然一堆都結成一坨，差不多有四五坨吧，吸管根本就吸不起來，只能撕開封膜喝還會不小心全部噴出來，第一次喝珍珠奶茶喝到這麼不爽,https://lh3.googleusercontent.com/grass-cs/ANxoTn3Sjd5n_AR08LJAaKXLdK69X1wF7WFikkZZRSWqu6ztxgsKlLbEJBfB1V1noiCp61cl5aRyhHM_MPFBVFkcU0-asTJfXLnx1g-uRVgtAI1pJ_wiW47Rek1XaKUwkf2VpZPNBOcu=w600-h450-p-k-no
MinJ,1,2020-05-19,6 年前,"2/7晚上7點左右買的熟成紅茶
味道超奇怪 感覺是壞掉了
喝這麼多可不可第一次遇到這種事
只能差評了","https://lh3.googleusercontent.com/grass-cs/ANxoTn2cdV0tlYEVrJNiRszd5ZWmlqHD_Dk9RSeF6dUSpcqMPYSzlszXiey5Eyje9A50seRmi3W6xk1NU9tObSJF9l2CtkQx8H7MKqTX7pHfVjmjCkqpMjuF0mnPzKiRHUS8Kqea264e=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1IEhtuYp8SSIwjtEvMmuBzej71EUUCziJ-4QBIUUT4kdiihuiFRh5B7G4HdGx2hSiiWuI89QaFjj4438rGJ_5yYZrmPs41zO891rPvMwHc8VMDd8PRWKNYR1-OjvXM9z0wYZfkHw=w300-h450-p-k-no"
CY,5,2023-05-19,3 年前,在公館商圈的可不可，生意很好，跟史努比聯名很讚！月曆小卡很可愛（4月份的）！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn39ZNF69wQvmtTNxBK-NCt7bvu7ApuoQJYLw8kiqcpMDSYJfNNstE4AOFpr7Y4UkYfVFKItmNTaL07LWhrlHtmZ86qLoBSEpLdUc74jhanTFQQ614KzmUCXpfUUS7CgzsRJcspt=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1UoSpeFu2X_AqdsLwZ1C8abLclpRLwic9yumkjK92l1eBdX5oRHyrOViiZucUAfpC_uwf_NhiZGWltN3RownWcKSkJdLjjCxDCq2R3j_Jds64gn0ShD9pEjr6QrnzwtKmp3XyoqQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3re610lLvFO_DO20_votpjGxAYBa1qJTI5hrbfb_iXFIDuIezGEru7WofvD53YkK0q_pIsJfZmJ9wLTo6nD_glx_XzhUHZigYSP5fX-EjUxavnTyvYIA6TZS_NsCIq52p4n5aYuA=w300-h225-p-k-no"
陳風,4,2022-05-19,4 年前,"熟成紅茶好喝，加了百香蒟蒻,其實還不錯.百香果的味道很濃.但20元有點小貴.下次會改加白玉珍珠就好.","https://lh3.googleusercontent.com/grass-cs/ANxoTn05ZRFXyZyZN1fM3r5uqC_5hHYNHGICH6Xl8sHC2qTYH8TNkgcXKniONl2mce0C04J0yA2OGmyLGZi6j8tUQMWz8ecTLaP4ea8OQXY8NRJaPxXWpvXLSHSJhQesznSF_MbxQxuB=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn24bUzi6UpbaGwJNp-Qg7Vs-nDxINAyY1j5F1zVtQrrgM2VZS4dkxoAzIgh1dmnCAvkHmw1yUBTzGHrq-20eSoQhiJrs-FIfjzWQGrzRp_IjgnX-RQVBApttst7ufyPvc-uuGh6=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3iXStKDEV8APqklM3Ot09Nkw_Q4I78n_1YLmlintpkwQkzbisaXfbb2SCF4O70icE9AXQcIGoCTwdBwkWOQtv2wqNHIMMxePmZR3SuBI3xXAqHXD_oYd6owSSZupjtT-1eyL3TjQ=w300-h225-p-k-no"
Yu Rou,5,2025-05-19,1 年前,"6/10大約五點去買了兩杯飲料
結果因為我手殘打爆了其中一杯🥲
櫃檯點餐的男店員說再做一杯給我
裡面有一個女店員馬上衝出來清潔
抱歉因為我的舉動可能讓你們今天上班覺得多了一件煩心事
但你們的服務真的好棒讓人很感動🥹🫶🫶",https://lh3.googleusercontent.com/grass-cs/ANxoTn2JYE3NcHEUAZXk913EJH5Epez1iePAHbgsQVXue1vB1GPqSaQwqlgwX-T9q6GIEfUKcVkAAwKZhRHAcGt8XnMq_6S88nea7h2stjDU9pI5dloVDzZTs9qEBML1u0G_APb-5Oty=w600-h450-p-k-no
蔡硯丞,5,2022-05-19,4 年前,"【商品】

熟成冷露 35元

【評論】

不喝有糖飲料的我，想喝甜的東西就會點具有冬瓜甜的熟成冷露無糖，口感很棒，推！","https://lh3.googleusercontent.com/grass-cs/ANxoTn2wEsZuCwrWqDgcsEZ4jX-XcR7xuOqZe4KMi65XQz4lNTiWvicvbREdCU54HHzqY1BllZikags5LyxE6w3PiiRi_O4tlYmO1Kj04ecQTQRSNFwBr_6qi5NAUrjr7ogjfyZCLt2Y=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn19tarVpQ_dVtVek1f1e8An1waGuIh9CyBNLH4s8i8ck3A__bThdMSiEs3Bdb3qAUYQPprTR-6xyqa_gjGBUgUJ82QeXQ34G6jqnKToXwg6YRaPG96sIIVF5Be9W5aJErcpN0pl=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1a_pcDjb7QCGtFPHcWlN-_GkNyMsq9VA2qDaL12DN3LDJP072SdsH3CIermcRY-JNaWac0wc1XvEas4BEOIXJd28N2XB8fVwZGcOae_2wcy9DgZEElZAu5KV63pF0RznunuCqhXQ=w300-h225-p-k-no"
陳月霞,3,2021-05-19,5 年前,"青瓷色杯子設計和裝潢，非常吸睛，皮卡丘隱身在杯身上⋯
熟成紅茶茶香順口，但珍珠有點偏硬","https://lh3.googleusercontent.com/grass-cs/ANxoTn2HvUqesRbmsKF-hGkSwVZYFzR7saKbh-BcpRe4q0T0_4hYz56Gib64fLjUli85FKr4rKagMHDOxywwTWb_8a5R3QHIZwjwZI16ajXMffKvP5vTqdsSpo7iCUbM_BRubbIpqYc=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn04maXgxe9ZRUm4Zm-kNT296M4VugLZOM5OH2sfDaTJUD0fBKtmuuPGoGkgtmIK_LDgC-DWG22VpJfYixB5K2c--sA8ie5IlqsrDLjl-bEvABLcu-tbA8w1fDLvdKs-pMPsUl_L=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0wwsjGdAyvTi0kS4RCgU_wDFR_oya-1ngJQ9t5pWGjXWdobiVm9ijz87fz6CFMVsQY4hfNFg1IHEMqCM9pZn9-TPvXq58eoWRbKk4k4sQeV0B8AyguchPsj0NSljskeLO8GjAe=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2OtEpizi-OISYQeVisWpLvTBxqFPppeGy3ao38UyEEn8wQYFUQ87JzA9ovhRpZIvREuIEF7MMJkliqV54HFgboxZDZ5LmhvaM4v6VW8IAhu0kcq8rPn0MxiE_gEx8q7Ju-Zpwcrg=w300-h225-p-k-no"
Grace Chang,1,2021-05-19,5 年前,紅茶的香味太假，所以這次點了這杯，結果⋯我不知道這到底在喝什麼，有夠糟的味道。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1gVmNlZgB88LpbNy9sSKBcSz8moytX_IfBDX8MYDewYvLgl3Bf5UFVvdRQwXThR6tGBzZdkwzEc_uEaGKOiBLZsn9jpRRxTrWBiIEXmushgL_mD25b1wbGYkGGoROpZ2QzkSep=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn25Pe4dt-0Qi14yFgItZt33H3zX6U7Y8bX4MhPSsVfNZsgrCMBeZjcAh0dYI1uuOeMZz6y9tyI_sRjjuvUwWvpP3TGMOvhWquZc7r5EvezKgziIkAN6XhXcpM_LmPVqzeh_q2lxLQ=w300-h450-p-k-no"
H.J LEE,3,2022-05-19,4 年前,"品管有待加強，之前買都沒事，今天喝到疑似保鮮膜的塑膠物...

*17:50更新

收到店家主動聯繫，積極處理退費補償相關事宜，態度親切。",https://lh3.googleusercontent.com/grass-cs/ANxoTn2YgbneANd3X_9VPQQfLFXSfhXNJ2UpACcLFcPfYXlObL5QinOcmp6LAPHnI2ajUup-KVRCubSH-1yxU60GdE8-9wt0-aN4SXMRJhLFAb0VYnD4Wf6FpO08CvCC2QTBAocmPnwxJw=w600-h450-p-k-no
游孟儒,1,2025-12-19,5 個月前,12/14 19:45站櫃檯女店員態度超差,
Boone ch,1,2025-08-19,9 個月前,飲料說要加水玉做成白玉 點春芽冷露做成純綠茶 同時做錯兩個會不會太扯 給你們一顆星都嫌多,
zoey luk,1,2021-05-19,5 年前,好喝是好喝，但這家店員態度實在不行。既不打招呼也愛理不理，才下午3點就開始數錢收攤的感覺！問有什麼推薦，竟然回我：沒有！跩屁啊！,https://lh3.googleusercontent.com/grass-cs/ANxoTn3oSx9MmmR2584Zj0Goq-ycoCwu3-aM5HbFlSkV5OVj8z_Q9gND94uci56kMWXBR-vRfeyxLNPQ-wrr3R-EqUYMmrANjy3_ybIyvWRILuvFnCe8JwaLyYaKw7wijrgLkCql8piB=w600-h450-p-k-no
萬良蔚,1,2025-07-19,10 個月前,"飲料做錯品相就算了
連送錯的金蜜檸檬一點檸檬味都沒有
完全就是蜂蜜水
在耍人嗎",
Tristan Dong,5,2021-05-19,5 年前,"珍珠奶茶味道非常的柔和和濃郁 半糖也不會太甜
而且整個品牌的瓶杯設計與裝潢非常的有質感
而且每間店都有不一樣的明信片 非常可愛","https://lh3.googleusercontent.com/grass-cs/ANxoTn0T-tZDQh6dLqO0-ArP4GEQXlKE0xjk-w6TYN8OHsE5agppCDhtIR3t8haAsyeUxRdr9ktA3pkXWLg4zXGKxigvoMTnZWULDY-1zmXKFhrXe30n9SIRfRonFMQjzehhCi0SI9U=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2ft4c1t0JUe3bLYmn7cixWIZPxWSteh2pE7sZNvGSRKFd3U3Ugyz_vfFtqQMIwoStujWf30-ljCXhhemfc5wkbVAtf139IpY-HO6-U0OUmT7uByw3QgCg6tQyVZRYi8lFCql_giA=w300-h450-p-k-no"
三米五斗腰,1,2022-05-19,4 年前,"今天點了胭脂紅茶微冰微糖
結果喝了之後味道不是胭脂紅茶的味道，也不是熟成紅茶
不知道店員是不是做錯成別的紅茶
覺得很不謹慎所以給1星",https://lh3.googleusercontent.com/grass-cs/ANxoTn2aIsPOTul2OSQuf45NvDaz8t4RGcJ4_5SCUak0vWo-csNxDw6zIQpkT1CogpW_j5qPpur-Ux0lQb8_Y2Y901h0AQl1AixuICLTcM94JD9AQnGxcZ37-C3wOvdP1hu3Z-GXjYE=w600-h450-p-k-no
YJ L,2,2025-05-19,1 年前,好不容易排到了，因為從遠處看不到價錢等排到櫃枱前問店員某品項多少錢，店員看也不看，只叫客人自己看菜單然後往後排讓後面客人先點，問題是我排了很久耶，覺得不受尊重。,
Arita's Day,2,2024-05-19,2 年前,"點了75元的飲料，跟可不可一般茶飲味道一樣
不知道多了那幾十元是多在哪",https://lh3.googleusercontent.com/grass-cs/ANxoTn1fwGO_eVUYP8SnEIbyoFGf8rKgaXJokHyBY3Z9lCZ8LMoilU2521uQUR-ZZ-VArU2dx5WsoaXKfY00bArMkb6nwAwChYzQBIK9g2LFvpU08HMyuuFO7QjLzSK7McObwwZPnBE=w600-h450-p-k-no
蕭公雞,4,2021-05-19,上次編輯：5 年前,"可不可就長的那個樣，紅茶真的好喝，但喝紅茶就是要喝無糖，怕澀喝麗春貴妃，喜歡濃茶喝熟成，加糖都旁門左道。喜歡店前面有桌椅可以坐。

===

椅子沒了，但這一波皮卡丘的行銷讓大家多喝很多單。","https://lh3.googleusercontent.com/grass-cs/ANxoTn34Scx5bJYcGMJBTF2I6VdPXDHwl8qnWw8aXozja_WvrCSzXnBNgnb7PG1eqTt8hW-_l6kNYNhMMOHcuEQmKxnMjgGWBOIMor5aCSnkHtEa1HEoRZqa9nypfKy70Pc2KxNRfcmO=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2F-ttMpbW8TrDRBYobOGuBCn2p6Eh-SgExWLClUjyAS6luSnhzjquRP2V5OAUHXjHpNphzXMz95tyruJRZomc3nvaMA2bW5A9tcFFnKu2FeQMXjEcvqmOMFaLDbc6t76iPYKh1KQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Y5K3rZJMg5aB639t04pw1hmu74y76YXegWYokYOJ_DKt34zKhL1EpfmNW4fL3tkT6qAcls2OVdQL7a6wf3GbMOYPi0liz70KGbngqiIxxLAIdkSBA747iPQ8zBCdNfOXSNi0t=w300-h225-p-k-no"
林糖糖,1,2025-05-19,1 年前,"1/30（四）16：33 一名男店員態度超級差，詢問飲料是否是我的，卻用很不屑、很不耐煩的口氣跟我說：剛剛已經有叫過號碼了
我只不過到隔壁拿一下東西，卻被這樣兇
麻煩如果不想上班，可以直接不要做，何必對客人那麼不屑，重點是我人不在現場，只是稍微離開幾秒鐘，回來就對客人我這樣說話，真的超級莫名奇妙，超級無言

今天大年初二，難得跟家人出門走走，然後第一次到店消費就被這樣對待，心情真的非常差
完全打壞了我後面行程的心情",
謝嘟嘟,4,2020-05-19,6 年前,2020/4/18好不好喝看各人，珍珠真的很Q，而且也做得很快，一轉身就輪到我了,"https://lh3.googleusercontent.com/grass-cs/ANxoTn29t7fer9JS0PwECH_JJYKbBSBXzZbcxAgKhvOxeRumYeG_H4G1YPVojkBH4E3t_Ed-EobWDEBTPN-ws4xTP7DuAnyzej0WC3irS2j4oo2DW8ddKIDBm2zEkDlsp3zDiuP4wXa7vw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Ljaik3lmpMPLr3ClM2npV4_3xFNKKum4Qf161eGdslYlwbQ4GpwTaXAgbEAwgMyW75u2Pj1A1iWhZuguZcgPMALwFAPyexwL38TkNmyiEYPTElHKIg_EDqLZRpVKoRkSA6AsDCQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0w8BZdKFp30G75xqNWsx5VvCKU6CKEUW88t7_RBwxAFT-OXMChKsx0o6ZaX8zHYRa4EttwaOsYex2nMILHXF6AzT6o5xT7nhFQwG9r5UzqB9eb3cAtD0eDF35WLeQeUvmWNBM9pQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2p1aksBAhh71hl4xa4mulMWK3oMe1z3Em7_qzd9eHrK78dCPTvJrKio1dOvzk-dQWsjRP3mCl3ATeyjWJTajLlALfd6x-3eCrssxd6TVn5q3UyGuXribP7og-dWYH1wFc0VNFj2Q=w300-h225-p-k-no"
苒陳,1,2025-06-19,11 個月前,不是，都點半糖了茶還很色，店員態度偏差。ㄏ都在掏錢了 直接叫我刷linepay ？,
Veronica Sun,1,2025-06-19,11 個月前,名牌掛DA DA的服務員 妳態度在差什麼？正常的詢問建議什麼甜度，結果超大力的點螢幕，不曉得在氣什麼欸？所以妳在不開心什麼？不開心不要做啊,
王珮嘉,1,2025-07-19,10 個月前,"名牌掛DA DA的服務員 妳態度很差！
不懂在凶客人幾點的！ 掏錢動作比較慢  就態度很差…",
