Username,Stars,Time,Text,Images
徐藝宸,5,6 年前,"無論哪一間的紅茶拿鐵都好好喝
但一分糖喝起來就像微甜了！！",https://lh3.googleusercontent.com/grass-cs/ANxoTn1v2OMQNVKoF5_CmD0DODIAZpxzmrN6elBHo9YPoN3KnGNlZ_AK9eahSgQ_YosatzyxOY7BPegIvS1Ym9hu5PitKo_KDPeKxznM24qMRJ3RX1NSbkUwO1SGrth6CDyXMN3KH86g=w600-h450-p-k-no
Nikka,1,1 年前,今天下午去買，兩個店員此衛生有夠差，都不戴口罩，又在那聊天，噴口水，噁心死了，真的很沒素質，要聊天做飲料請帶口罩，誰知不知道妳/你們有沒有病,
TINA P,1,1 年前,點少冰 ，一搖發現大半杯都是冰🧊，怒😡 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn2TenwwcwfoQWllCz_igvU6y55wnhek9OugWLfp7xk8iJJWVIn8NmFXoeE0VP2S6jj8DcYn1en0nOzeM0hwigH5_G3Xh76B1nShLtXz2wItmzlAykXynohbawfdbSRTrJhomxc=w600-h450-p-k-no
Sheng Pan,1,2 年前,11/25早班男店員根本沒在聽客人要什麼，不知道跟他說多少次我要抹茶加湯圓，還強調只要抹茶，完全沒提到抹茶拿鐵，更何況已經有一個品項叫圓仔抹茶拿鐵了，還跟我說有些客人點了會再加一份，扯一堆有的沒的，不承認自己的錯誤，在那邊浪費我時間，連基本的道歉都不會，女服務員很好，很想給女服務員五顆，但男店員讓人一早受氣：）,
Glacier,1,1 年前,"整間店戴眼鏡馬尾女店員態度最差
也不照SOP叫號取餐是要客人通靈哪一杯嗎
現場完全不忙 明顯是個人問題",
Chihyu Lin,2,3 年前,"喜歡迷客夏的珍珠紅茶拿鐵，
因為要省錢買的頻率較少（一個月1-2次
可是不知道為什麼有時喝相同的飲料口味都不太一樣⋯⋯ …",
Ivy Yu,1,3 年前,在網路上先點好飲料！過了快30分去拿，結果還沒有做好，如果生意好到做不來，我還可以諒解！結果⋯現場客人點的飲料，還比我提早30分下訂單的還快做好！更不開心的是老闆的態度口氣還很差差差差差,
Lu,1,4 年前,"男店員頭髮有夠長不整理不戴帽子
結一次帳摸一次頭髮重點還會收零錢又去摸杯緣，很常在你們的其他聯鎖店家消費
但這間店的管理真的是不敢恭維 …",
VAN tastic,1,2 年前,點了一杯去冰焙香大麥拿鐵+珍珠，珍珠泡到爛掉完全沒嚼勁，茶和奶都稀得像水一樣。一杯飲料也就幾個要素，要做成這樣也不容易。糟蹋錢事小，但浪費了我熱量額度和毀了難得喝飲料一顆期待的心就真的很過份。,
hc cheng,1,3 年前,8:15線上下訂單，店家打電話來說前面單子比較多，要9:30才能送，所以選擇等待，遲遲未接到已送達電話，一直等到10:05，才又打電話來說訂單中某些品項已售完，接單時明明還有的品項，等到都超過預定外送時間才被告知無茶可送，感受極差，大家時間都很寶貴，等了快兩小時卻是這樣的結果！,
簡茜儀,1,3 年前,"1：45電話訂，表示1小時內會送到，結果時間到了還沒來，也沒來電告知，還要我們自己打去問，回應是15：30才能送到。
如果沒能力接單一開始就可以拒絕我們，讓我們等那麼久也不電話告知真的很令人不悦！而且為何3：09才開立發票，那是不是三點後才開始點單？！",
IRIS,1,上次編輯：4 年前,來電自取已約定取餐時間，20分鐘後到現場時還沒做好，告知還要等10分鐘，等待過程中，陸續現場點的客人都已拿到飲料，電話預約的飲料遲遲不做，過了10分鐘還沒叫號，不知事先訂餐是為了什麼？打電話就是不想等，如果現場比較快，架設電話的用意為何?如果人手不足建議不要在接線上點餐或可線上告知，讓人非常不解。,
高珮甄,1,3 年前,"用你訂幫主管訂飲料給同事，說14:30-15:00到
14:45打去問說等，15:00打去問還是叫我們等
飲料來熱的變冷的，到底放了多久才送過來 …",
小健,1,1 年前,什麼垃圾爛店？沒在注意訂單通知跟備駐統編嗎,
Lingfan C,2,3 年前,店員態度ok，但出餐流程極度糟糕，本來以為是前面積了很多單所以等很久，結果拿到飲料的時候，發現那杯已經做好大概十分鐘，中間店員還拿起來看過很多次,
Vicky Li,1,2 年前,店員只顧自己唱歌聊天，把客人放在最後，唱歌確定賺不了錢，可惜連飲料都做不好，培茶拿鐵超難喝。,
